zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate,similar_zip,similar_data,anomaly_reason
1032,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1887,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2703,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1339,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1536,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1827,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2702,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2343,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2720,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2145,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2151,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1982,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1464,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1832,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2035,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1225,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2043,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1367,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2184,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2726,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2341,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1952,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1330,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1039,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1966,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1945,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1118,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1588,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1364,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1537,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1257,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2144,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2715,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1515,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2072,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1220,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1585,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2190,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2176,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2061,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1560,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1951,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1229,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1340,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1844,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1096,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1053,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1581,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1531,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1541,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1843,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2191,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1081,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1562,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1072,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1128,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1566,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2332,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1845,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2368,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1756,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1540,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2301,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2760,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1351,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1245,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2725,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1834,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1240,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1701,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2169,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1749,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2769,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1520,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2724,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2339,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1060,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1434,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2050,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1564,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1088,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1607,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1570,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1611,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1262,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1830,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1826,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1851,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1720,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1915,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1609,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1460,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1608,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1803,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1453,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2723,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1230,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1522,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
5544,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2055,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1601,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2156,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2060,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1971,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1910,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1263,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1477,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2303,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2153,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2269,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
5501,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2334,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2337,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1061,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2340,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1885,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1508,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2722,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1441,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1586,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1244,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1252,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2040,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.1151127757951805,0.1698636920072074,0.2409725739087688,utility_39059,0.36456695199012756,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
