zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
40012,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
40601,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
40336,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
40514,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
40342,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
41097,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
41002,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
40339,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
40330,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
40405,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.10038541474836232,0.0575404430172131,0.10155526261685634
28679,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28694,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28692,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
27024,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28685,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28623,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
27017,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28624,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28627,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28622,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28615,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28629,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28601,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28605,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28698,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28645,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28681,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28604,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28651,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28638,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28607,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28626,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28640,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28618,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28693,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28644,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28606,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28684,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28675,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28646,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28631,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28665,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28657,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28672,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28611,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28649,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28630,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28643,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28668,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28635,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28617,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28683,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28663,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28655,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28612,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28691,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28661,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28667,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
28633,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.11331561472529425,0.0740620957309185,0.12860549972480992
29607,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29621,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29658,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29657,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29676,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29334,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29651,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29643,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29661,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29690,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29664,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29625,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29611,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29681,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29388,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29635,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29631,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29640,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29696,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29670,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29356,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29665,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29662,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29672,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29671,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29644,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29627,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29667,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29697,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29691,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29682,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29680,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29673,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29617,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29687,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29685,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29365,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29650,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29642,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29689,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29669,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29686,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29678,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29630,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29615,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29693,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
29675,1890,Blue Ridge Electric Coop Inc - (SC),SC,Bundled,Cooperative,0.12340964752277209,0.08107027423278132,0.15266238054695766
30546,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30525,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30545,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30572,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30536,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30537,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30559,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30533,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30528,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30560,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30523,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30513,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30512,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30582,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
30514,1891,Blue Ridge Mountain EMC - (GA),GA,Bundled,Cooperative,0.13345845908263287,0,0.1259328327474128
28717,1891,Blue Ridge Mountain EMC - (GA),NC,Bundled,Cooperative,0.1543131855730601,0,0.12544075492757667
28775,1891,Blue Ridge Mountain EMC - (GA),NC,Bundled,Cooperative,0.1543131855730601,0,0.12544075492757667
28902,1891,Blue Ridge Mountain EMC - (GA),NC,Bundled,Cooperative,0.1543131855730601,0,0.12544075492757667
28906,1891,Blue Ridge Mountain EMC - (GA),NC,Bundled,Cooperative,0.1543131855730601,0,0.12544075492757667
28904,1891,Blue Ridge Mountain EMC - (GA),NC,Bundled,Cooperative,0.1543131855730601,0,0.12544075492757667
28909,1891,Blue Ridge Mountain EMC - (GA),NC,Bundled,Cooperative,0.1543131855730601,0,0.12544075492757667
28741,1891,Blue Ridge Mountain EMC - (GA),NC,Bundled,Cooperative,0.1543131855730601,0,0.12544075492757667
78947,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78941,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78653,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77807,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78948,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78655,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
76556,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77833,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78617,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77868,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78666,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78931,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77835,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77880,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78942,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78946,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78959,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78957,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78940,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78659,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
76567,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78944,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78932,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78648,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78155,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78616,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78747,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78953,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78949,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78656,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
76577,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78719,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78744,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77845,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77836,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78638,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78622,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78945,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77879,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77418,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
76578,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78632,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78610,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78662,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78644,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78650,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78954,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78621,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78950,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77853,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77426,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78612,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78602,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77445,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78130,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78933,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78640,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
78670,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
77878,1892,"Bluebonnet Electric Coop, Inc",TX,Bundled,Cooperative,0.08066175730195278,0.06997623830479063,0.10454025079254303
46714,1896,City of Bluffton - (IN),IN,Bundled,Municipal,0.1019550463856547,0.08463356320568277,0.09279770101179428
38381,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38044,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38340,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38061,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38042,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38068,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38057,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38052,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38067,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38392,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38315,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38075,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38039,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38008,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38356,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38377,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
38046,1936,Bolivar Energy Authority,TN,Bundled,Municipal,0.13105409192055165,0.07270904587805166,0.11965021922649041
53805,1997,City of Boscobel - (WI),WI,Bundled,Municipal,0.08457495429616087,0,0.10270793036750483
65255,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
65203,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
65109,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
65233,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
65046,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
65259,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
65063,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
65201,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
65279,2001,Boone Electric Coop,MO,Bundled,Cooperative,0.09552561030580532,0.09281607379794023,0.11656841459441591
